grupo,programa,periodo,semestre,modalidad,sede,peama,sede_oferta,programa_original_crudo,puntaje,cupos,fuente,ord
Bogotá,Ciencia Política,2022-1,I,Regular,Bogotá,,,Ciencia Politica,601.7071,77,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ciencia Política,2022-2,II,Regular,Bogotá,,,Ciencia Politica,565.2321,79,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ciencia Política,2023-1,I,Regular,Bogotá,,,Ciencia Politica,623.8279,75,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ciencia Política,2023-2,II,Regular,Bogotá,,,Ciencia Politica,585.2755,78,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ciencia Política,2024-1,I,Regular,Bogotá,,,Ciencia Politica,621.3053,73,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ciencia Política,2024-2,II,Regular,Bogotá,,,Ciencia Politica,584.8908,73,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Ciencia Política,2025-1,I,Regular,Bogotá,,,Ciencia Politica,593.5015,88,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Ciencia Política,2025-2,II,Regular,Bogotá,,,Ciencia Politica,572.5698,80,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ciencia Política,2026-1,I,Regular,Bogotá,,,Ciencia Politica,605.7308,85,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Ciencias de la Computación,2018-1,I,Regular,Bogotá,,,Ciencias de la Computación,688.9605,33,base_bogota_corregida,4036
Bogotá,Ciencias de la Computación,2018-2,II,Regular,Bogotá,,,Ciencias de la Computación,674.6889,28,base_bogota_corregida,4037
Bogotá,Ciencias de la Computación,2019-1,I,Regular,Bogotá,,,Ciencias de la Computación,707.0986,33,base_bogota_corregida,4038
Bogotá,Ciencias de la Computación,2019-2,II,Regular,Bogotá,,,Ciencias de la Computación,659.7326,33,base_bogota_corregida,4039
Bogotá,Ciencias de la Computación,2020-1,I,Regular,Bogotá,,,Ciencias de la Computación,707.6533,28,base_bogota_corregida,4040
Bogotá,Ciencias de la Computación,2020-2,II,Regular,Bogotá,,,Ciencias de la Computacién,632.691,27,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Ciencias de la Computación,2021-1,I,Regular,Bogotá,,,Ciencias de la Computacién,666.7855,27,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Ciencias de la Computación,2021-2,II,Regular,Bogotá,,,Ciencias de la Computacién,604.9196,32,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Ciencias de la Computación,2022-1,I,Regular,Bogotá,,,Ciencias de la Computacion,632.4192,32,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ciencias de la Computación,2022-2,II,Regular,Bogotá,,,Ciencias de la Computacién,609.8612,34,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ciencias de la Computación,2023-1,I,Regular,Bogotá,,,Ciencias de la Computacién,745.8241,32,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ciencias de la Computación,2023-2,II,Regular,Bogotá,,,Ciencias de la Computaci6n,691.3934,32,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ciencias de la Computación,2024-1,I,Regular,Bogotá,,,Ciencias de la Computacién,760.8593,30,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ciencias de la Computación,2024-2,II,Regular,Bogotá,,,Ciencias de la Computaci6n,644.4148,31,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Ciencias de la Computación,2025-1,I,Regular,Bogotá,,,Ciencias de la Computaci6n,690.5817,31,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Ciencias de la Computación,2025-2,II,Regular,Bogotá,,,Ciencias de la Computacién,678.9575,37,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ciencias de la Computación,2026-1,I,Regular,Bogotá,,,Ciencias de la Computaci6n,723.0734,40,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Cine y Televisión,2007-1,I,Regular,Bogotá,,,Cine y Televisión,690.0,20,base_bogota_corregida,4014
Bogotá,Cine y Televisión,2007-2,II,Regular,Bogotá,,,Cine y Televisión,620.0,24,base_bogota_corregida,4015
Bogotá,Cine y Televisión,2008-1,I,Regular,Bogotá,,,Cine y Televisión,632.0,24,base_bogota_corregida,4016
Bogotá,Cine y Televisión,2008-2,II,Regular,Bogotá,,,Cine y Televisión,648.1079,18,base_bogota_corregida,4017
Bogotá,Cine y Televisión,2009-1,I,Regular,Bogotá,,,Cine y Televisión,631.42,22,base_bogota_corregida,4018
Bogotá,Cine y Televisión,2009-2,II,Regular,Bogotá,,,Cine y Televisión,625.2266,22,base_bogota_corregida,4019
Bogotá,Cine y Televisión,2010-1,I,Regular,Bogotá,,,Cine y Televisión,636.4078,28,base_bogota_corregida,4020
Bogotá,Cine y Televisión,2010-2,II,Regular,Bogotá,,,Cine y Televisión,603.9073,28,base_bogota_corregida,4021
Bogotá,Cine y Televisión,2011-1,I,Regular,Bogotá,,,Cine y Televisión,648.16,28,base_bogota_corregida,4022
Bogotá,Cine y Televisión,2011-2,II,Regular,Bogotá,,,Cine y Televisión,617.4617,28,base_bogota_corregida,4023
Bogotá,Cine y Televisión,2012-1,I,Regular,Bogotá,,,Cine y Televisión,623.936,28,base_bogota_corregida,4024
Bogotá,Cine y Televisión,2012-2,II,Regular,Bogotá,,,Cine y Televisión,612.5429,28,base_bogota_corregida,4025
Bogotá,Cine y Televisión,2013-1,I,Regular,Bogotá,,,Cine y Televisión,646.6166,28,base_bogota_corregida,4026
Bogotá,Cine y Televisión,2013-2,II,Regular,Bogotá,,,Cine y Televisión,623.361,25,base_bogota_corregida,4027
Bogotá,Cine y Televisión,2014-1,I,Regular,Bogotá,,,Cine Y Televisión,616.808,28,141-regulares-y-MBPBog.pdf,4028
Bogotá,Cine y Televisión,2014-2,II,Regular,Bogotá,,,Cine Y Televisión,601.11,28,142-regulares-y-MBPBog.pdf,4029
Bogotá,Cine y Televisión,2015-1,I,Regular,Bogotá,,,Cine Y Televisión,617.0164,30,151_regulares_y_MBPBog.pdf,4030
Bogotá,Cine y Televisión,2015-2,II,Regular,Bogotá,,,Cine Y Televisión,607.5369,28,152_regulares_y_MBPBogota.pdf,4031
Bogotá,Cine y Televisión,2016-1,I,Regular,Bogotá,,,Cine Y Televisión,610.7729,28,161_regulares_y_MBPBog.pdf,4032
Bogotá,Cine y Televisión,2016-2,II,Regular,Bogotá,,,Cine Y Televisión,608.3854,28,162_regulares_y_MBPBog.pdf,4033
Bogotá,Cine y Televisión,2017-1,I,Regular,Bogotá,,,Cine Y Televisión,627.7778,28,171_regulares_y_MBPBogota.pdf,4034
Bogotá,Cine y Televisión,2017-2,II,Regular,Bogotá,,,Cine Y Televisión,617.02,27,172_regulares_y_MBPBogota.pdf,4035
Bogotá,Cine y Televisión,2018-1,I,Regular,Bogotá,,,Cine Y Televisión,623.5374,28,181_regulares_y_MBPBogota.pdf,4036
Bogotá,Cine y Televisión,2018-2,II,Regular,Bogotá,,,Cine Y Televisión,617.2642,28,182_regulares_y_MBP_Bogotapdf.pdf,4037
Bogotá,Cine y Televisión,2019-1,I,Regular,Bogotá,,,Cine Y Televisión,613.6038,28,191_regulares_y_MBP_Bogota.pdf,4038
Bogotá,Cine y Televisión,2019-2,II,Regular,Bogotá,,,Cine Y Televisión,606.5957,28,192_regulares_y_MBP_Bogota.pdf,4039
Bogotá,Cine y Televisión,2020-1,I,Regular,Bogotá,,,Cine Y Televisión,623.0564,28,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Cine y Televisión,2020-2,II,Regular,Bogotá,,,Cine Y Televisién,663.8462,30,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Cine y Televisión,2021-1,I,Regular,Bogotá,,,Cine Y Televisién,663.7913,28,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Cine y Televisión,2021-2,II,Regular,Bogotá,,,Cine Y Television,623.4192,28,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Cine y Televisión,2022-1,I,Regular,Bogotá,,,Cine Y Television,644.6141,28,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Cine y Televisión,2022-2,II,Regular,Bogotá,,,Cine Y Television,622.7433,32,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Cine y Televisión,2023-1,I,Regular,Bogotá,,,Cine Y Television,607.205,31,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Cine y Televisión,2023-2,II,Regular,Bogotá,,,Cine Y Televisión,578.8,32,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Cine y Televisión,2024-1,I,Regular,Bogotá,,,Cine Y Televisión,606.3732,29,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Cine y Televisión,2024-2,II,Regular,Bogotá,,,Cine Y Televisión,602.5924,27,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Cine y Televisión,2025-1,I,Regular,Bogotá,,,Cine Y Televisión,598.8821,25,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Cine y Televisión,2025-2,II,Regular,Bogotá,,,Cine Y Televisión,578.707,29,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Cine y Televisión,2026-1,I,Regular,Bogotá,,,Cine Y Televisión,591.7038,28,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Contaduría Pública,2007-1,I,Regular,Bogotá,,,Contaduría Pública,603.0,57,base_bogota_corregida,4014
Bogotá,Contaduría Pública,2007-2,II,Regular,Bogotá,,,Contaduría Pública,603.0,53,base_bogota_corregida,4015
Bogotá,Contaduría Pública,2008-1,I,Regular,Bogotá,,,Contaduría Pública,654.0,53,base_bogota_corregida,4016
Bogotá,Contaduría Pública,2008-2,II,Regular,Bogotá,,,Contaduría Pública,612.0962,52,base_bogota_corregida,4017
Bogotá,Contaduría Pública,2009-1,I,Regular,Bogotá,,,Contaduría Pública,642.84,52,base_bogota_corregida,4018
Bogotá,Contaduría Pública,2009-2,II,Regular,Bogotá,,,Contaduría Pública,606.4026,57,base_bogota_corregida,4019
Bogotá,Contaduría Pública,2010-1,I,Regular,Bogotá,,,Contaduría Pública,613.8366,82,base_bogota_corregida,4020
Bogotá,Contaduría Pública,2010-2,II,Regular,Bogotá,,,Contaduría Pública,593.8988,82,base_bogota_corregida,4021
Bogotá,Contaduría Pública,2011-1,I,Regular,Bogotá,,,Contaduría Pública,614.7808,82,base_bogota_corregida,4022
Bogotá,Contaduría Pública,2011-2,II,Regular,Bogotá,,,Contaduría Pública,599.9672,52,base_bogota_corregida,4023
Bogotá,Contaduría Pública,2012-1,I,Regular,Bogotá,,,Contaduría Pública,643.5019,50,base_bogota_corregida,4024
Bogotá,Contaduría Pública,2012-2,II,Regular,Bogotá,,,Contaduría Pública,595.5465,62,base_bogota_corregida,4025
Bogotá,Contaduría Pública,2013-1,I,Regular,Bogotá,,,Contaduría Pública,615.1859,62,base_bogota_corregida,4026
Bogotá,Contaduría Pública,2013-2,II,Regular,Bogotá,,,Contaduría Pública,635.1876,54,base_bogota_corregida,4027
Bogotá,Contaduría Pública,2014-1,I,Regular,Bogotá,,,Contaduría Pública,656.6374,60,base_bogota_corregida,4028
Bogotá,Contaduría Pública,2014-2,II,Regular,Bogotá,,,Contaduría Pública,633.5769,63,base_bogota_corregida,4029
Bogotá,Contaduría Pública,2015-1,I,Regular,Bogotá,,,Contaduría Pública,651.0734,61,base_bogota_corregida,4030
Bogotá,Contaduría Pública,2015-2,II,Regular,Bogotá,,,Contaduría Pública,627.8887,64,base_bogota_corregida,4031
Bogotá,Contaduría Pública,2016-1,I,Regular,Bogotá,,,Contaduría Pública,650.3425,62,base_bogota_corregida,4032
Bogotá,Contaduría Pública,2016-2,II,Regular,Bogotá,,,Contaduría Pública,625.2531,62,base_bogota_corregida,4033
Bogotá,Contaduría Pública,2017-1,I,Regular,Bogotá,,,Contaduría Pública,650.1143,65,base_bogota_corregida,4034
Bogotá,Contaduría Pública,2017-2,II,Regular,Bogotá,,,Contaduría Pública,623.97,110,base_bogota_corregida,4035
Bogotá,Contaduría Pública,2018-1,I,Regular,Bogotá,,,Contaduría Pública,638.0235,119,base_bogota_corregida,4036
Bogotá,Contaduría Pública,2018-2,II,Regular,Bogotá,,,Contaduría Pública,615.4406,120,base_bogota_corregida,4037
Bogotá,Contaduría Pública,2019-1,I,Regular,Bogotá,,,Contaduría Pública,637.2641,128,base_bogota_corregida,4038
Bogotá,Contaduría Pública,2019-2,II,Regular,Bogotá,,,Contaduría Pública,612.6359,110,base_bogota_corregida,4039
Bogotá,Contaduría Pública,2020-1,I,Regular,Bogotá,,,Contaduria Publica,638.5212,100,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Contaduría Pública,2020-2,II,Regular,Bogotá,,,Contaduria Publica,564.6154,104,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Contaduría Pública,2021-1,I,Regular,Bogotá,,,Contaduria Publica,572.8721,106,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Contaduría Pública,2021-2,II,Regular,Bogotá,,,Contaduria Publica,525.8262,106,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Contaduría Pública,2022-1,I,Regular,Bogotá,,,Contaduria Publica,553.3043,111,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Contaduría Pública,2022-2,II,Regular,Bogotá,,,Contaduria Publica,516.9809,113,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Contaduría Pública,2023-1,I,Regular,Bogotá,,,Contaduria Publica,571.4093,103,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Contaduría Pública,2023-2,II,Regular,Bogotá,,,Contaduria Publica,553.5392,104,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Contaduría Pública,2024-1,I,Regular,Bogotá,,,Contaduria Publica,578.9613,93,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Contaduría Pública,2024-2,II,Regular,Bogotá,,,Contaduria Publica,576.3446,64,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Contaduría Pública,2025-1,I,Regular,Bogotá,,,Contaduria Publica,594.6553,68,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Contaduría Pública,2025-2,II,Regular,Bogotá,,,Contaduria Publica,546.7443,85,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Contaduría Pública,2026-1,I,Regular,Bogotá,,,Contaduria Publica,594.9209,68,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Derecho,2007-1,I,Regular,Bogotá,,,Derecho,710.0,81,base_bogota_corregida,4014
Bogotá,Derecho,2007-2,II,Regular,Bogotá,,,Derecho,628.0,81,base_bogota_corregida,4015
Bogotá,Derecho,2008-1,I,Regular,Bogotá,,,Derecho,681.0,79,base_bogota_corregida,4016
Bogotá,Derecho,2008-2,II,Regular,Bogotá,,,Derecho,639.0407,81,base_bogota_corregida,4017
Bogotá,Derecho,2009-1,I,Regular,Bogotá,,,Derecho,667.89,83,base_bogota_corregida,4018
Bogotá,Derecho,2009-2,II,Regular,Bogotá,,,Derecho,649.3454,83,base_bogota_corregida,4019
Bogotá,Derecho,2010-1,I,Regular,Bogotá,,,Derecho,663.8107,103,base_bogota_corregida,4020
Bogotá,Derecho,2010-2,II,Regular,Bogotá,,,Derecho,624.016,109,base_bogota_corregida,4021
Bogotá,Derecho,2011-1,I,Regular,Bogotá,,,Derecho,674.0033,93,base_bogota_corregida,4022
Bogotá,Derecho,2011-2,II,Regular,Bogotá,,,Derecho,675.0124,70,base_bogota_corregida,4023
Bogotá,Derecho,2012-1,I,Regular,Bogotá,,,Derecho,679.9131,93,base_bogota_corregida,4024
Bogotá,Derecho,2012-2,II,Regular,Bogotá,,,Derecho,638.5541,94,base_bogota_corregida,4025
Bogotá,Derecho,2013-1,I,Regular,Bogotá,,,Derecho,659.618,99,base_bogota_corregida,4026
Bogotá,Derecho,2013-2,II,Regular,Bogotá,,,Derecho,662.2048,69,base_bogota_corregida,4027
Bogotá,Derecho,2014-1,I,Regular,Bogotá,,,Derecho,688.152,74,base_bogota_corregida,4028
Bogotá,Derecho,2014-2,II,Regular,Bogotá,,,Derecho,653.3252,81,base_bogota_corregida,4029
Bogotá,Derecho,2015-1,I,Regular,Bogotá,,,Derecho,690.7653,80,base_bogota_corregida,4030
Bogotá,Derecho,2015-2,II,Regular,Bogotá,,,Derecho,652.14,81,base_bogota_corregida,4031
Bogotá,Derecho,2016-1,I,Regular,Bogotá,,,Derecho,676.8533,81,base_bogota_corregida,4032
Bogotá,Derecho,2016-2,II,Regular,Bogotá,,,Derecho,650.4213,80,base_bogota_corregida,4033
Bogotá,Derecho,2017-1,I,Regular,Bogotá,,,Derecho,685.4351,79,base_bogota_corregida,4034
Bogotá,Derecho,2017-2,II,Regular,Bogotá,,,Derecho,650.34,81,base_bogota_corregida,4035
Bogotá,Derecho,2018-1,I,Regular,Bogotá,,,Derecho,677.9407,89,base_bogota_corregida,4036
Bogotá,Derecho,2018-2,II,Regular,Bogotá,,,Derecho,656.6672,82,base_bogota_corregida,4037
Bogotá,Derecho,2019-1,I,Regular,Bogotá,,,Derecho,688.647,82,base_bogota_corregida,4038
Bogotá,Derecho,2019-2,II,Regular,Bogotá,,,Derecho,658.8486,82,base_bogota_corregida,4039
Bogotá,Derecho,2020-1,I,Regular,Bogotá,,,Derecho,681.2057,80,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Derecho,2020-2,II,Regular,Bogotá,,,Derecho,630.0,74,base_bogota_corregida,4041
Bogotá,Derecho,2021-1,I,Regular,Bogotá,,,Derecho,666.4303,75,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Derecho,2021-2,II,Regular,Bogotá,,,Derecho,609.7379,75,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Derecho,2022-1,I,Regular,Bogotá,,,Derecho,649.3453,77,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Derecho,2022-2,II,Regular,Bogotá,,,Derecho,607.8725,79,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Derecho,2023-1,I,Regular,Bogotá,,,Derecho,663.9563,80,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Derecho,2023-2,II,Regular,Bogotá,,,Derecho,626.4389,74,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Derecho,2024-1,I,Regular,Bogotá,,,Derecho,672.2599,72,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Derecho,2024-2,II,Regular,Bogotá,,,Derecho,628.2996,7,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Derecho,2025-1,I,Regular,Bogotá,,,Derecho,645.9739,86,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Derecho,2025-2,II,Regular,Bogotá,,,Derecho,608.2942,87,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Derecho,2026-1,I,Regular,Bogotá,,,Derecho,645.6865,86,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Diseño Gráfico,2007-1,I,Regular,Bogotá,,,Diseño Gráfico,695.0,28,base_bogota_corregida,4014
Bogotá,Diseño Gráfico,2007-2,II,Regular,Bogotá,,,Diseño Gráfico,649.0,24,base_bogota_corregida,4015
Bogotá,Diseño Gráfico,2008-1,I,Regular,Bogotá,,,Diseño Gráfico,675.0,24,base_bogota_corregida,4016
Bogotá,Diseño Gráfico,2008-2,II,Regular,Bogotá,,,Diseño Gráfico,655.6327,25,base_bogota_corregida,4017
Bogotá,Diseño Gráfico,2009-1,I,Regular,Bogotá,,,Diseño Gráfico,666.37,26,base_bogota_corregida,4018
Bogotá,Diseño Gráfico,2009-2,II,Regular,Bogotá,,,Diseño Gráfico,656.4587,25,base_bogota_corregida,4019
Bogotá,Diseño Gráfico,2010-1,I,Regular,Bogotá,,,Diseño Gráfico,673.478,28,base_bogota_corregida,4020
Bogotá,Diseño Gráfico,2010-2,II,Regular,Bogotá,,,Diseño Gráfico,628.3875,28,base_bogota_corregida,4021
Bogotá,Diseño Gráfico,2011-1,I,Regular,Bogotá,,,Diseño Gráfico,683.7485,28,base_bogota_corregida,4022
Bogotá,Diseño Gráfico,2011-2,II,Regular,Bogotá,,,Diseño Gráfico,639.6251,28,base_bogota_corregida,4023
Bogotá,Diseño Gráfico,2012-1,I,Regular,Bogotá,,,Diseño Gráfico,649.8127,28,base_bogota_corregida,4024
Bogotá,Diseño Gráfico,2012-2,II,Regular,Bogotá,,,Diseño Gráfico,611.6218,28,base_bogota_corregida,4025
Bogotá,Diseño Gráfico,2013-1,I,Regular,Bogotá,,,Diseño Gráfico,632.3197,30,base_bogota_corregida,4026
Bogotá,Diseño Gráfico,2013-2,II,Regular,Bogotá,,,Diseño Gráfico,628.6911,28,base_bogota_corregida,4027
Bogotá,Diseño Gráfico,2014-2,II,Regular,Bogotá,,,Diseño Gráfico,683.9402,30,base_bogota_corregida,4029
Bogotá,Diseño Gráfico,2015-1,I,Regular,Bogotá,,,Diseño Gráfico,707.1765,30,base_bogota_corregida,4030
Bogotá,Diseño Gráfico,2015-2,II,Regular,Bogotá,,,Diseño Gráfico,691.3971,30,base_bogota_corregida,4031
Bogotá,Diseño Gráfico,2016-1,I,Regular,Bogotá,,,Diseño Gráfico,689.4558,30,base_bogota_corregida,4032
Bogotá,Diseño Gráfico,2016-2,II,Regular,Bogotá,,,Diseño Gráfico,647.827,30,base_bogota_corregida,4033
Bogotá,Diseño Gráfico,2017-1,I,Regular,Bogotá,,,Diseño Gráfico,694.929,30,base_bogota_corregida,4034
Bogotá,Diseño Gráfico,2017-2,II,Regular,Bogotá,,,Diseño Gráfico,687.48,30,base_bogota_corregida,4035
Bogotá,Diseño Gráfico,2018-1,I,Regular,Bogotá,,,Diseño Gráfico,697.6622,30,base_bogota_corregida,4036
Bogotá,Diseño Gráfico,2018-2,II,Regular,Bogotá,,,Diseño Gráfico,677.5509,30,base_bogota_corregida,4037
Bogotá,Diseño Gráfico,2019-1,I,Regular,Bogotá,,,Diseño Gráfico,678.183,32,base_bogota_corregida,4038
Bogotá,Diseño Gráfico,2019-2,II,Regular,Bogotá,,,Diseño Gráfico,652.9164,32,base_bogota_corregida,4039
Bogotá,Diseño Gráfico,2020-1,I,Regular,Bogotá,,,Disefio Grafico,683.5642,32,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Diseño Gráfico,2020-2,II,Regular,Bogotá,,,Disefio Grafico,655.9583,31,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Diseño Gráfico,2021-1,I,Regular,Bogotá,,,Disefio Grafico,648.6145,30,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Diseño Gráfico,2021-2,II,Regular,Bogotá,,,Disefio Grafico,610.0583,30,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Diseño Gráfico,2022-1,I,Regular,Bogotá,,,Disefio Grafico,649.5104,30,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Diseño Gráfico,2022-2,II,Regular,Bogotá,,,Disefio Grafico,619.4844,32,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Diseño Gráfico,2023-1,I,Regular,Bogotá,,,Disefio Grafico,695.632,30,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Diseño Gráfico,2023-2,II,Regular,Bogotá,,,Disefio Grafico,667.6904,33,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Diseño Gráfico,2024-1,I,Regular,Bogotá,,,Disefio Grafico,692.1581,28,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Diseño Gráfico,2024-2,II,Regular,Bogotá,,,Disefio Grafico,664.5161,21,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Diseño Gráfico,2025-1,I,Regular,Bogotá,,,Disefio Grafico,672.8369,30,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Diseño Gráfico,2025-2,II,Regular,Bogotá,,,Disefio Grafico,631.0114,29,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Diseño Gráfico,2026-1,I,Regular,Bogotá,,,Disefio Grafico,635.5317,30,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Diseño Industrial,2007-1,I,Regular,Bogotá,,,Diseño Industrial,688.0,43,base_bogota_corregida,4014
Bogotá,Diseño Industrial,2007-2,II,Regular,Bogotá,,,Diseño Industrial,652.0,48,base_bogota_corregida,4015
Bogotá,Diseño Industrial,2008-1,I,Regular,Bogotá,,,Diseño Industrial,686.0,47,base_bogota_corregida,4016
Bogotá,Diseño Industrial,2008-2,II,Regular,Bogotá,,,Diseño Industrial,658.2401,48,base_bogota_corregida,4017
Bogotá,Diseño Industrial,2009-1,I,Regular,Bogotá,,,Diseño Industrial,677.86,47,base_bogota_corregida,4018
Bogotá,Diseño Industrial,2009-2,II,Regular,Bogotá,,,Diseño Industrial,675.9587,48,base_bogota_corregida,4019
Bogotá,Diseño Industrial,2010-1,I,Regular,Bogotá,,,Diseño Industrial,673.3502,60,base_bogota_corregida,4020
